t # 0
v 0 0
v 1 0
v 2 1
v 3 1
v 4 2
v 5 2
v 6 3
v 7 3
v 8 4
v 9 4
v 10 5
v 11 5
v 12 6
v 13 6
v 14 7
v 15 7
v 16 0
v 17 0
v 18 4
v 19 4
v 20 4
v 21 4
v 22 8
v 23 8
v 24 3
v 25 3
v 26 9
v 27 9
v 28 10
v 29 10
v 30 8
v 31 8
v 32 2
v 33 2
v 34 7
v 35 7
v 36 11
v 37 11
v 38 4
v 39 4
v 40 3
v 41 3
v 42 2
v 43 2
v 44 9
v 45 9
v 46 12
v 47 12
v 48 3
v 49 3
v 50 4
v 51 4
v 52 11
v 53 11
v 54 13
v 55 13
e 44 45 1
e 44 51 1
e 44 53 1
e 45 7 1
e 45 9 1
e 45 48 1
e 45 50 1
e 45 51 1
e 45 53 1
e 46 47 1
e 47 50 1
e 48 3 1
e 48 5 1
e 48 7 1
e 48 9 1
e 48 49 1
e 48 50 1
e 48 51 1
e 48 53 1
e 49 1 1
e 49 3 1
e 49 5 1
e 49 7 1
e 49 46 1
e 49 47 1
e 49 50 1
e 49 51 1
e 49 52 1
e 50 51 1
e 51 53 1
e 52 1 1
e 52 3 1
e 52 5 1
e 52 43 1
e 52 46 1
e 52 47 1
e 52 50 1
e 52 51 1
e 52 54 1
e 54 1 1
e 54 3 1
e 54 41 1
e 54 43 1
e 54 46 1
e 54 47 1
t # 205
v 0 0
v 1 0
v 2 1
v 3 1
v 4 2
v 5 2
v 6 3
v 7 3
v 8 4
v 9 4
v 10 5
v 11 5
v 12 6
v 13 6
v 14 7
v 15 7
v 16 0
v 17 0
v 18 4
v 19 4
v 20 4
v 21 4
v 22 8
v 23 8
v 24 3
v 25 3
v 26 9
v 27 9
v 28 10
v 29 10
v 30 8
v 31 8
v 32 2
v 33 2
v 34 7
v 35 7
v 36 11
v 37 11
v 38 17
v 39 17
v 40 3
v 41 3
v 42 2
v 43 2
v 44 9
v 45 9
v 46 12
v 47 12
v 48 3
v 49 3
v 50 4
v 51 4
v 52 11
v 53 11
v 54 13
v 55 13
e 0 2 1
e 0 52 1
e 0 54 1
e 1 3 1
e 2 4 1
e 2 48 1
e 2 51 1
e 2 52 1
e 2 54 1
e 3 5 1
e 4 6 1
e 4 48 1
e 4 51 1
e 4 52 1
e 5 7 1
e 6 8 1
e 6 41 1
e 6 44 1
e 6 47 1
e 6 48 1
e 6 51 1
e 7 9 1
e 8 11 1
e 8 24 1
e 8 35 1
e 8 38 1
e 8 41 1
e 8 47 1
e 8 48 1
e 8 51 1
e 9 10 1
e 10 13 1
e 11 12 1
e 11 35 1
e 11 37 1
e 11 41 1
e 12 15 1
e 12 35 1
e 13 14 1
e 14 16 1
e 15 17 1
e 15 24 1
e 15 27 1
e 15 30 1
e 15 35 1
e 17 24 1
e 17 27 1
e 18 20 1
e 18 27 1
e 19 21 1
e 20 22 1
e 20 24 1
e 20 27 1
e 21 23 1
e 22 23 1
e 22 24 1
e 22 25 1
e 22 27 1
e 22 28 1
e 23 24 1
e 24 27 1
e 25 9 1
e 25 14 1
e 25 16 1
e 25 21 1
e 25 23 1
e 25 24 1
e 25 26 1
e 25 27 1
e 26 14 1
e 26 16 1
e 26 19 1
e 26 21 1
e 26 23 1
e 26 24 1
e 26 27 1
e 26 28 1
e 26 29 1
e 26 32 1
e 27 28 1
e 28 30 1
e 29 23 1
e 29 27 1
e 29 31 1
e 31 14 1
e 33 27 1
e 34 9 1
e 34 10 1
e 34 13 1
e 34 14 1
e 34 36 1
e 35 37 1
e 36 10 1
e 38 41 1
e 39 9 1
e 39 40 1
e 40 7 1
e 40 9 1
e 40 10 1
e 42 44 1
e 43 45 1
e 43 54 1
e 44 47 1
e 45 7 1
e 45 46 1
e 45 52 1
e 45 54 1
e 46 7 1
e 46 9 1
e 46 49 1
e 46 51 1
e 46 52 1
e 46 54 1
e 47 48 1
e 48 51 1
e 49 3 1
e 49 5 1
e 49 7 1
e 49 9 1
e 49 50 1
e 49 51 1
e 49 52 1
e 49 54 1
e 50 3 1
e 50 5 1
e 50 7 1
e 50 9 1
e 50 47 1
e 50 48 1
e 50 51 1
e 50 52 1
e 50 53 1
e 51 52 1
e 52 54 1
e 53 1 1
e 53 3 1
e 53 5 1
e 53 44 1
e 53 47 1
e 53 48 1
e 53 51 1
e 53 52 1
e 53 55 1
e 55 1 1
e 55 3 1
e 55 42 1
e 55 44 1
e 55 47 1
e 55 48 1
t # 206
v 0 0
v 1 0
v 2 1
v 3 1
v 4 2
v 5 2
v 6 3
v 7 3
v 8 4
v 9 4
v 10 5
v 11 5
v 12 7
v 13 7
v 14 0
v 15 0
v 16 4
v 17 4
v 18 4
v 19 4
v 20 8
v 21 8
v 22 3
v 23 3
v 24 9
v 25 9
v 26 10
v 27 10
v 28 8
v 29 8
v 30 7
v 31 7
v 32 11
v 33 11
v 34 4
v 35 4
v 36 3
v 37 3
v 38 2
v 39 2
v 40 9
v 41 9
v 42 12
v 43 12
v 44 3
v 45 3
v 46 4
v 47 4
v 48 11
v 49 11
v 50 13
v 51 13
e 0 2 1
e 0 48 1
e 0 50 1
e 1 3 1
e 2 4 1
e 2 44 1
e 2 47 1
e 2 48 1
e 2 50 1
e 3 5 1
e 4 6 1
e 4 44 1
e 4 47 1
e 4 48 1
e 5 7 1
e 6 8 1
e 6 37 1
e 6 43 1
e 6 44 1
e 6 47 1
e 7 9 1
e 8 11 1
e 8 22 1
e 8 31 1
e 8 34 1
e 8 37 1
e 8 43 1
e 8 44 1
e 9 10 1
e 11 31 1
e 11 33 1
e 11 37 1
e 12 14 1
e 13 15 1
e 13 22 1
e 13 25 1
e 13 28 1
e 15 22 1
e 15 25 1
e 16 18 1
e 16 25 1
e 17 19 1
e 18 20 1
e 18 22 1
e 18 25 1
e 19 21 1
e 20 21 1
e 20 22 1
e 20 23 1
e 20 25 1
e 21 22 1
e 22 25 1
e 23 9 1
e 23 12 1
e 23 14 1
e 23 19 1
e 23 21 1
e 23 22 1
e 23 24 1
e 23 25 1
e 24 12 1
e 24 14 1
e 24 17 1
e 24 19 1
e 24 21 1
e 24 22 1
e 24 25 1
e 24 26 1
e 24 27 1
e 25 26 1
e 26 28 1
e 27 25 1
e 27 29 1
e 29 12 1
e 30 9 1
e 30 10 1
e 30 32 1
e 31 33 1
e 32 10 1
e 34 37 1
e 35 9 1
e 35 36 1
e 36 7 1
e 36 9 1
e 36 10 1
e 38 40 1
e 39 41 1
e 39 50 1
e 40 43 1
e 41 42 1
e 41 48 1
e 41 50 1
e 42 7 1
e 42 9 1
e 42 45 1
e 42 47 1
e 42 48 1
e 42 50 1
e 43 44 1
e 44 47 1
e 45 3 1
e 45 5 1
e 45 7 1
e 45 9 1
e 45 46 1
e 45 47 1
e 45 48 1
e 45 50 1
e 46 3 1
e 46 5 1
e 46 7 1
e 46 43 1
e 46 44 1
e 46 47 1
e 46 48 1
e 46 49 1
e 47 48 1
e 48 50 1
e 49 1 1
e 49 3 1
e 49 5 1
e 49 40 1
e 49 43 1
e 49 44 1
e 49 47 1
e 49 48 1
e 49 51 1
e 51 1 1
e 51 3 1
e 51 38 1
e 51 40 1
e 51 43 1
e 51 44 1
t # 207
v 0 0
v 1 0
v 2 1
v 3 1
v 4 2
v 5 2
v 6 3
v 7 3
v 8 4
v 9 4
v 10 5
v 11 5
v 12 6
v 13 6
v 14 7
v 15 7
v 16 0
v 17 0
v 18 4
v 19 4
v 20 4
v 21 4
v 22 8
v 23 8
v 24 3
v 25 3
v 26 9
v 27 9
v 28 10
v 29 10
v 30 8
v 31 8
v 32 7
v 33 7
v 34 11
v 35 11
v 36 4
v 37 4
v 38 3
v 39 3
v 40 2
v 41 2
v 42 9
v 43 9
v 44 12
v 45 12
v 46 3
v 47 3
v 48 4
v 49 4
v 50 11
v 51 11
v 52 13
v 53 13
e 0 2 1
e 0 50 1
e 0 52 1
e 1 3 1
e 2 4 1
e 2 46 1
e 2 49 1
e 2 50 1
e 2 52 1
e 3 5 1
e 4 6 1
e 4 46 1
e 4 49 1
e 4 50 1
e 5 7 1
e 6 8 1
e 6 39 1
e 6 42 1
e 6 45 1
e 6 46 1
e 6 49 1
e 7 9 1
e 8 11 1
e 8 24 1
e 8 33 1
e 8 36 1
e 8 39 1
e 8 45 1
e 8 46 1
e 8 49 1
e 9 10 1
e 10 13 1
e 11 12 1
e 11 33 1
e 11 35 1
e 11 39 1
e 12 15 1
e 12 33 1
e 13 14 1
e 14 16 1
e 15 17 1
e 15 24 1
e 15 27 1
e 15 30 1
e 15 33 1
e 17 24 1
e 17 27 1
e 18 20 1
e 18 27 1
e 19 21 1
e 20 22 1
e 20 24 1
e 20 27 1
e 21 23 1
e 22 23 1
e 22 24 1
e 22 25 1
e 22 27 1
e 23 24 1
e 24 27 1
e 25 9 1
e 25 14 1
e 25 16 1
e 25 21 1
e 25 23 1
e 25 24 1
e 25 26 1
e 25 27 1
e 26 14 1
e 26 16 1
e 26 19 1
e 26 21 1
e 26 23 1
e 26 24 1
e 26 27 1
e 26 28 1
e 26 29 1
e 27 28 1
e 28 30 1
e 29 27 1
e 29 31 1
e 31 14 1
e 32 9 1
e 32 10 1
e 32 13 1
e 32 14 1
e 32 34 1
e 33 35 1
e 34 10 1
e 36 39 1
e 37 9 1
e 37 38 1
e 38 7 1
e 38 9 1
e 38 10 1
e 40 42 1
e 41 43 1
e 41 52 1
e 42 45 1
e 43 7 1
e 43 44 1
e 43 50 1
e 43 52 1
e 44 7 1
e 44 9 1
e 44 47 1
e 44 49 1
e 44 50 1
e 44 52 1
e 45 46 1
e 46 49 1
e 47 3 1
e 47 5 1
e 47 7 1
e 47 9 1
e 47 48 1
e 47 49 1
e 47 50 1
e 47 52 1
e 48 1 1
e 48 3 1
e 48 5 1
e 48 7 1
e 48 9 1
e 48 45 1
e 48 46 1
e 48 49 1
e 48 50 1
e 48 51 1
e 49 50 1
e 50 52 1
e 51 1 1
e 51 3 1
e 51 5 1
e 51 42 1
e 51 45 1
e 51 46 1
e 51 49 1
e 51 50 1
e 51 53 1
e 53 1 1
e 53 3 1
e 53 40 1
e 53 42 1
e 53 45 1
e 53 46 1
t # 208
v 0 0
v 1 0
v 2 1
v 3 1
v 4 2
v 5 2
v 6 3
v 7 3
v 8 4
v 9 4
v 10 5
v 11 5
v 12 6
v 13 6
v 14 7
v 15 7
v 16 0
v 17 0
v 18 4
v 19 4
v 20 4
v 21 4
v 22 8
v 23 8
v 24 3
v 25 3
v 26 9
v 27 9
v 28 10
v 29 10
v 30 8
v 31 8
v 32 2
v 33 2
v 34 7
v 35 7
v 36 11
v 37 11
v 38 4
v 39 4
v 40 3
v 41 3
v 42 2
v 43 2
v 44 9
v 45 9
v 46 12
v 47 12
v 48 3
v 49 3
v 50 4
v 51 4
v 52 11
v 53 11
v 54 13
v 55 13
e 0 3 1
e 1 2 1
e 1 52 1
e 1 54 1
e 2 4 1
e 2 48 1
e 2 51 1
e 2 52 1
e 2 54 1
e 3 5 1
e 4 6 1
e 4 48 1
e 4 51 1
e 4 52 1
e 5 7 1
e 6 8 1
e 6 40 1
e 6 44 1
e 6 47 1
e 6 48 1
e 6 51 1
e 7 9 1
e 8 11 1
e 8 24 1
e 8 35 1
e 8 38 1
e 8 40 1
e 8 47 1
e 8 48 1
e 8 51 1
e 9 10 1
e 10 13 1
e 11 12 1
e 11 35 1
e 11 37 1
e 11 40 1
e 12 15 1
e 12 35 1
e 13 14 1
e 14 16 1
e 15 17 1
e 15 24 1
e 15 27 1
e 15 30 1
e 15 35 1
e 17 24 1
e 17 27 1
e 18 20 1
e 18 27 1
e 19 21 1
e 20 22 1
e 20 24 1
e 20 27 1
e 21 23 1
e 22 23 1
e 22 24 1
e 22 25 1
e 22 27 1
e 23 24 1
e 24 27 1
e 25 9 1
e 25 14 1
e 25 16 1
e 25 21 1
e 25 23 1
e 25 24 1
e 25 26 1
e 25 27 1
e 26 14 1
e 26 16 1
e 26 19 1
e 26 21 1
e 26 23 1
e 26 24 1
e 26 27 1
e 26 28 1
e 26 29 1
e 26 32 1
e 27 28 1
e 28 30 1
e 29 27 1
e 29 31 1
e 31 14 1
e 33 27 1
e 34 9 1
e 34 10 1
e 34 13 1
e 34 14 1
e 34 36 1
e 35 37 1
e 36 10 1
e 38 40 1
e 39 9 1
e 39 41 1
e 41 7 1
e 41 9 1
e 41 10 1
e 42 44 1
e 43 45 1
e 43 54 1
e 44 47 1
e 45 7 1
e 45 46 1
e 45 52 1
e 45 54 1
e 46 7 1
e 46 9 1
e 46 49 1
e 46 51 1
e 46 52 1
e 46 54 1
e 47 48 1
e 48 51 1
e 49 3 1
e 49 5 1
e 49 7 1
e 49 9 1
e 49 48 1
e 49 50 1
e 49 51 1
e 49 52 1
e 49 54 1
e 50 3 1
e 50 5 1
e 50 7 1
e 50 9 1
e 50 47 1
e 50 48 1
e 50 51 1
e 50 52 1
e 50 53 1
e 51 52 1
e 52 54 1
e 53 0 1
e 53 3 1
e 53 5 1
e 53 44 1
e 53 47 1
e 53 48 1
e 53 51 1
e 53 52 1
e 53 55 1
e 55 0 1
e 55 3 1
e 55 42 1
e 55 44 1
e 55 47 1
e 55 48 1
t # 209
v 0 0
v 1 0
v 2 1
v 3 1
v 4 2
v 5 2
v 6 3
v 7 3
v 8 4
v 9 4
v 10 5
v 11 5
v 12 6
v 13 7
v 14 7
v 15 0
v 16 0
v 17 4
v 18 4
v 19 4
v 20 4
v 21 8
v 22 8
v 23 3
v 24 3
v 25 9
v 26 9
v 27 10
v 28 10
v 29 8
v 30 8
v 31 2
v 32 7
v 33 7
v 34 11
v 35 11
v 36 4
v 37 4
v 38 3
v 39 3
v 40 2
v 41 2
v 42 9
v 43 9
v 44 12
v 45 12
v 46 3
v 47 3
v 48 4
v 49 4
v 50 11
v 51 11
v 52 13
v 53 13
e 0 2 1
e 0 50 1
e 0 52 1
e 1 3 1
e 2 4 1
e 2 46 1
e 2 49 1
e 2 50 1
e 2 52 1
e 3 5 1
e 4 6 1
e 4 46 1
e 4 49 1
e 4 50 1
e 5 7 1
e 6 8 1
e 6 39 1
e 6 45 1
e 6 46 1
e 6 49 1
e 7 9 1
e 8 11 1
e 8 23 1
e 8 33 1
e 8 36 1
e 8 39 1
e 8 45 1
e 8 46 1
e 8 49 1
e 9 10 1
e 11 12 1
e 11 33 1
e 11 35 1
e 11 39 1
e 12 14 1
e 12 33 1
e 13 15 1
e 14 16 1
e 14 23 1
e 14 26 1
e 14 29 1
e 16 23 1
e 16 26 1
e 17 19 1
e 17 26 1
e 18 20 1
e 19 21 1
e 19 23 1
e 19 26 1
e 20 22 1
e 21 22 1
e 21 23 1
e 21 24 1
e 21 26 1
e 21 27 1
e 22 23 1
e 23 26 1
e 24 9 1
e 24 13 1
e 24 15 1
e 24 20 1
e 24 22 1
e 24 23 1
e 24 25 1
e 24 26 1
e 25 13 1
e 25 15 1
e 25 18 1
e 25 20 1
e 25 22 1
e 25 23 1
e 25 26 1
e 25 27 1
e 25 28 1
e 25 31 1
e 26 27 1
e 27 29 1
e 28 26 1
e 28 30 1
e 30 13 1
e 32 9 1
e 32 10 1
e 32 13 1
e 32 34 1
e 33 35 1
e 34 10 1
e 36 39 1
e 37 9 1
e 37 38 1
e 38 7 1
e 38 9 1
e 38 10 1
e 40 42 1
e 41 43 1
e 41 52 1
e 42 45 1
e 43 44 1
e 43 50 1
e 43 52 1
e 44 7 1
e 44 9 1
e 44 47 1
e 44 49 1
e 44 50 1
e 44 52 1
e 45 46 1
e 46 49 1
e 47 3 1
e 47 5 1
e 47 7 1
e 47 9 1
e 47 48 1
e 47 49 1
e 47 50 1
e 47 52 1
e 48 3 1
e 48 5 1
e 48 7 1
e 48 45 1
e 48 46 1
e 48 49 1
e 48 50 1
e 48 51 1
e 49 50 1
e 50 52 1
e 51 1 1
e 51 3 1
e 51 5 1
e 51 45 1
e 51 46 1
e 51 49 1
e 51 50 1
e 51 53 1
e 53 1 1
e 53 3 1
e 53 40 1
e 53 42 1
e 53 45 1
e 53 46 1
t # 210
v 0 0
v 1 0
v 2 1
v 3 1
v 4 2
v 5 2
v 6 3
v 7 3
v 8 4
v 9 4
v 10 5
v 11 5
v 12 6
v 13 7
v 14 7
v 15 0
v 16 0
v 17 4
v 18 4
v 19 4
v 20 4
v 21 8
v 22 8
v 23 3
v 24 3
v 25 9
v 26 9
v 27 10
v 28 10
v 29 8
v 30 8
v 31 7
v 32 7
v 33 11
v 34 11
v 35 4
v 36 4
v 37 3
v 38 3
v 39 2
v 40 2
v 41 9
v 42 9
v 43 12
v 44 12
v 45 3
v 46 3
v 47 4
v 48 4
v 49 11
v 50 11
v 51 13
v 52 13
e 0 2 1
e 0 49 1
e 0 51 1
e 1 3 1
e 2 4 1
e 2 45 1
e 2 48 1
e 2 49 1
e 2 51 1
e 3 5 1
e 4 6 1
e 4 45 1
e 4 48 1
e 4 49 1
e 5 7 1
e 6 8 1
e 6 38 1
e 6 44 1
e 6 45 1
e 6 48 1
e 7 9 1
e 8 11 1
e 8 23 1
e 8 32 1
e 8 35 1
e 8 38 1
e 8 44 1
e 8 45 1
e 8 48 1
e 9 10 1
e 11 12 1
e 11 32 1
e 11 34 1
e 11 38 1
e 12 14 1
e 12 32 1
e 13 15 1
e 14 16 1
e 14 23 1
e 14 26 1
e 14 29 1
e 16 23 1
e 16 26 1
e 17 19 1
e 17 26 1
e 18 20 1
e 19 21 1
e 19 23 1
e 19 26 1
e 20 22 1
e 21 22 1
e 21 23 1
e 21 24 1
e 21 26 1
e 21 27 1
e 22 23 1
e 23 26 1
e 24 9 1
e 24 13 1
e 24 15 1
e 24 20 1
e 24 22 1
e 24 23 1
e 24 25 1
e 24 26 1
e 25 13 1
e 25 15 1
e 25 18 1
e 25 20 1
e 25 22 1
e 25 23 1
e 25 26 1
e 25 27 1
e 25 28 1
e 26 27 1
e 27 29 1
e 28 22 1
e 28 26 1
e 28 30 1
e 30 13 1
e 31 9 1
e 31 10 1
e 31 13 1
e 31 33 1
e 32 34 1
e 33 10 1
e 35 38 1
e 36 9 1
e 36 37 1
e 37 7 1
e 37 9 1
e 37 10 1
e 39 41 1
e 40 42 1
e 40 51 1
e 41 44 1
e 42 43 1
e 42 49 1
e 42 51 1
e 43 7 1
e 43 9 1
e 43 46 1
e 43 48 1
e 43 49 1
e 43 51 1
e 44 45 1
e 45 48 1
e 46 3 1
e 46 5 1
e 46 7 1
e 46 9 1
e 46 47 1
e 46 48 1
e 46 49 1
e 46 51 1
e 47 3 1
e 47 5 1
e 47 7 1
e 47 44 1
e 47 45 1
e 47 48 1
e 47 49 1
e 47 50 1
e 48 49 1
e 49 51 1
e 50 1 1
e 50 3 1
e 50 5 1
e 50 41 1
e 50 44 1
e 50 45 1
e 50 48 1
e 50 49 1
e 50 52 1
e 52 1 1
e 52 3 1
e 52 39 1
e 52 41 1
e 52 44 1
e 52 45 1
t # 211
v 0 0
v 1 0
v 2 1
v 3 1
v 4 2
v 5 2
v 6 3
v 7 3
v 8 4
v 9 4
v 10 5
v 11 5
v 12 7
v 13 7
v 14 0
v 15 0
v 16 4
v 17 4
v 18 4
v 19 4
v 20 8
v 21 8
v 22 3
v 23 3
v 24 9
v 25 9
v 26 10
v 27 10
v 28 8
v 29 8
v 30 7
v 31 7
v 32 11
v 33 11
v 34 4
v 35 4
v 36 3
v 37 3
v 38 2
v 39 2
v 40 9
v 41 9
v 42 12
v 43 12
v 44 3
v 45 3
v 46 4
v 47 4
v 48 11
v 49 11
v 50 13
v 51 13
e 0 2 1
e 0 48 1
e 0 50 1
e 1 3 1
e 2 4 1
e 2 44 1
e 2 47 1
e 2 48 1
e 2 50 1
e 3 5 1
e 4 6 1
e 4 44 1
e 4 47 1
e 4 48 1
e 5 7 1
e 6 8 1
e 6 37 1
e 6 43 1
e 6 44 1
e 6 47 1
e 7 9 1
e 8 11 1
e 8 22 1
e 8 31 1
e 8 34 1
e 8 37 1
e 8 43 1
e 8 44 1
e 8 47 1
e 9 10 1
e 11 31 1
e 11 33 1
e 11 37 1
e 12 14 1
e 13 15 1
e 13 22 1
e 13 25 1
e 13 28 1
e 15 22 1
e 15 25 1
e 16 18 1
e 16 25 1
e 17 19 1
e 18 20 1
e 18 22 1
e 18 25 1
e 19 21 1
e 20 21 1
e 20 22 1
e 20 23 1
e 20 25 1
e 20 26 1
e 21 22 1
e 22 25 1
e 23 9 1
e 23 12 1
e 23 14 1
e 23 19 1
e 23 21 1
e 23 22 1
e 23 24 1
e 23 25 1
e 24 12 1
e 24 14 1
e 24 17 1
e 24 19 1
e 24 21 1
e 24 22 1
e 24 25 1
e 24 26 1
e 24 27 1
e 25 26 1
e 26 28 1
e 27 21 1
e 27 25 1
e 27 29 1
e 29 12 1
e 30 9 1
e 30 10 1
e 30 32 1
e 31 33 1
e 32 10 1
e 34 37 1
e 35 9 1
e 35 36 1
e 36 7 1
e 36 9 1
e 36 10 1
e 38 40 1
e 39 41 1
e 39 50 1
e 40 43 1
e 41 42 1
e 41 48 1
e 41 50 1
e 42 7 1
e 42 9 1
e 42 45 1
e 42 47 1
e 42 48 1
e 42 50 1
e 43 44 1
e 44 47 1
e 45 3 1
e 45 5 1
e 45 7 1
e 45 9 1
e 45 46 1
e 45 47 1
e 45 48 1
e 45 50 1
e 46 1 1
e 46 3 1
e 46 5 1
e 46 7 1
e 46 43 1
e 46 44 1
e 46 47 1
e 46 48 1
e 46 49 1
e 47 48 1
e 48 50 1
e 49 1 1
e 49 3 1
e 49 5 1
e 49 40 1
e 49 43 1
e 49 44 1
e 49 47 1
e 49 48 1
e 49 51 1
e 51 1 1
e 51 3 1
e 51 38 1
e 51 40 1
e 51 43 1
e 51 44 1
t # 212
v 0 0
v 1 0
v 2 1
v 3 1
v 4 2
v 5 2
v 6 3
v 7 3
v 8 4
v 9 4
v 10 5
v 11 5
v 12 1
v 13 1
v 14 7
v 15 7
v 16 0
v 17 0
v 18 4
v 19 4
v 20 4
v 21 4
v 22 8
v 23 8
v 24 3
v 25 3
v 26 9
v 27 9
v 28 10
v 29 10
v 30 8
v 31 8
v 32 7
v 33 7
v 34 11
v 35 11
v 36 4
v 37 4
v 38 3
v 39 3
v 40 2
v 41 2
v 42 9
v 43 9
v 44 12
v 45 12
v 46 3
v 47 3
v 48 4
v 49 4
v 50 11
v 51 11
v 52 13
v 53 13
e 0 2 1
e 0 50 1
e 0 52 1
e 1 3 1
e 2 4 1
e 2 46 1
e 2 49 1
e 2 50 1
e 2 52 1
e 3 5 1
e 4 6 1
e 4 46 1
e 4 49 1
e 4 50 1
e 5 7 1
e 6 8 1
e 6 39 1
e 6 45 1
e 6 46 1
e 6 49 1
e 7 9 1
e 8 11 1
e 8 24 1
e 8 33 1
e 8 36 1
e 8 39 1
e 8 45 1
e 8 46 1
e 8 49 1
e 9 10 1
e 10 12 1
e 11 13 1
e 11 33 1
e 11 35 1
e 11 39 1
e 12 14 1
e 13 15 1
e 13 33 1
e 14 16 1
e 15 17 1
e 15 24 1
e 15 27 1
e 15 30 1
e 15 33 1
e 17 24 1
e 17 27 1
e 18 20 1
e 18 27 1
e 19 21 1
e 20 22 1
e 20 24 1
e 20 27 1
e 21 23 1
e 22 23 1
e 22 24 1
e 22 25 1
e 22 27 1
e 22 28 1
e 23 24 1
e 24 27 1
e 25 9 1
e 25 14 1
e 25 16 1
e 25 21 1
e 25 23 1
e 25 24 1
e 25 26 1
e 25 27 1
e 26 14 1
e 26 16 1
e 26 19 1
e 26 21 1
e 26 23 1
e 26 24 1
e 26 27 1
e 26 28 1
e 26 29 1
e 27 28 1
e 28 30 1
e 29 23 1
e 29 27 1
e 29 31 1
e 31 14 1
e 32 9 1
e 32 10 1
e 32 12 1
e 32 34 1
e 33 35 1
e 34 10 1
e 36 39 1
e 37 9 1
e 37 38 1
e 38 7 1
e 38 9 1
e 38 10 1
e 40 42 1
e 41 43 1
e 41 52 1
e 42 45 1
e 43 44 1
e 43 50 1
e 43 52 1
e 44 7 1
e 44 9 1
e 44 47 1
e 44 49 1
e 44 50 1
e 44 52 1
e 45 46 1
e 46 49 1
e 47 3 1
e 47 5 1
e 47 7 1
e 47 9 1
e 47 48 1
e 47 49 1
e 47 50 1
e 47 52 1
e 48 1 1
e 48 3 1
e 48 5 1
e 48 7 1
e 48 45 1
e 48 46 1
e 48 49 1
e 48 50 1
e 48 51 1
e 49 50 1
e 50 52 1
e 51 1 1
e 51 3 1
e 51 5 1
e 51 42 1
e 51 45 1
e 51 46 1
e 51 49 1
e 51 50 1
e 51 53 1
e 53 1 1
e 53 3 1
e 53 40 1
e 53 42 1
e 53 45 1
e 53 46 1
t # 213
v 0 0
v 1 0
v 2 1
v 3 1
v 4 2
v 5 2
v 6 3
v 7 3
v 8 4
v 9 4
v 10 5
v 11 5
v 12 1
v 13 1
v 14 7
v 15 7
v 16 0
v 17 0
v 18 4
v 19 4
v 20 4
v 21 4
v 22 8
v 23 8
v 24 3
v 25 3
v 26 9
v 27 9
v 28 10
v 29 10
v 30 8
v 31 8
v 32 2
v 33 7
v 34 7
v 35 11
v 36 11
v 37 4
v 38 4
v 39 3
v 40 3
v 41 2
v 42 2
v 43 9
v 44 9
v 45 12
v 46 12
v 47 3
v 48 3
v 49 4
v 50 4
v 51 11
v 52 11
v 53 13
v 54 13
e 0 2 1
e 0 51 1
e 0 53 1
e 1 3 1
e 2 4 1
e 2 47 1
e 2 50 1
e 2 51 1
e 2 53 1
e 3 5 1
e 4 6 1
e 4 47 1
e 4 50 1
e 4 51 1
e 5 7 1
e 6 8 1
e 6 40 1
e 6 46 1
e 6 47 1
e 6 50 1
e 7 9 1
e 8 11 1
e 8 24 1
e 8 34 1
e 8 36 1
e 8 37 1
e 8 40 1
e 8 46 1
e 8 47 1
e 8 50 1
e 9 10 1
e 10 12 1
e 11 13 1
e 11 34 1
e 11 36 1
e 11 40 1
e 12 14 1
e 13 15 1
e 13 34 1
e 14 16 1
e 15 17 1
e 15 24 1
e 15 27 1
e 15 30 1
e 15 34 1
e 17 24 1
e 17 27 1
e 18 20 1
e 18 27 1
e 19 21 1
e 20 22 1
e 20 24 1
e 20 27 1
e 21 23 1
e 22 23 1
e 22 24 1
e 22 25 1
e 22 27 1
e 22 28 1
e 23 24 1
e 24 27 1
e 25 9 1
e 25 14 1
e 25 16 1
e 25 21 1
e 25 23 1
e 25 24 1
e 25 26 1
e 25 27 1
e 26 14 1
e 26 16 1
e 26 19 1
e 26 21 1
e 26 23 1
e 26 24 1
e 26 27 1
e 26 28 1
e 26 29 1
e 27 28 1
e 28 30 1
e 29 23 1
e 29 27 1
e 29 31 1
e 31 14 1
e 32 27 1
e 33 9 1
e 33 10 1
e 33 12 1
e 33 14 1
e 33 35 1
e 34 36 1
e 35 9 1
e 35 10 1
e 37 40 1
e 38 9 1
e 38 39 1
e 39 7 1
e 39 9 1
e 39 10 1
e 41 43 1
e 42 44 1
e 42 53 1
e 43 46 1
e 44 7 1
e 44 45 1
e 44 51 1
e 44 53 1
e 45 7 1
e 45 9 1
e 45 48 1
e 45 50 1
e 45 51 1
e 45 53 1
e 46 47 1
e 47 50 1
e 48 3 1
e 48 5 1
e 48 7 1
e 48 9 1
e 48 49 1
e 48 50 1
e 48 51 1
e 48 53 1
e 49 1 1
e 49 3 1
e 49 5 1
e 49 7 1
e 49 46 1
e 49 47 1
e 49 50 1
e 49 51 1
e 49 52 1
e 50 51 1
e 51 53 1
e 52 1 1
e 52 3 1
e 52 5 1
e 52 43 1
e 52 46 1
e 52 47 1
e 52 50 1
e 52 51 1
e 52 54 1
e 54 1 1
e 54 3 1
e 54 41 1
e 54 43 1
e 54 46 1
e 54 47 1
t # 214
v 0 0
v 1 0
v 2 1
v 3 1
v 4 2
v 5 2
v 6 3
v 7 3
